fact_id,product_id,time_id,price,original_price,discount_percentage,availability,stock_level,rating,review_count,sales_velocity,is_trending
42813,492,63,118.67,143.17,17.11,In Stock,392,4.21,715,73.87,False
42814,492,64,81.87,114.36,28.41,In Stock,269,3.62,3468,120.75,True
42815,492,65,85.97,121.97,29.52,In Stock,43,3.97,4008,149.21,True
42816,492,66,126.83,126.83,0.0,In Stock,258,3.85,5528,145.57,False
42817,492,67,125.61,125.61,0.0,In Stock,85,4.12,5880,47.71,False
42818,492,68,117.3,117.3,0.0,Low Stock,5,3.72,7584,110.07,False
42819,492,69,133.75,133.75,0.0,Low Stock,11,4.2,5237,128.38,False
42820,492,70,86.5,118.76,27.17,Low Stock,12,3.85,4198,107.57,True
42821,492,71,107.97,107.97,0.0,In Stock,327,3.61,3930,74.16,False
42822,492,72,119.22,119.22,0.0,In Stock,207,3.72,1016,124.82,False
42823,492,73,135.86,135.86,0.0,In Stock,451,3.97,5837,85.79,False
42824,492,74,112.4,112.4,0.0,In Stock,460,4.16,3683,106.62,False
42825,492,75,112.81,112.81,0.0,In Stock,259,4.01,1080,125.57,False
42826,492,76,71.45,117.9,39.4,In Stock,304,3.96,3232,15.9,True
42827,492,77,133.58,133.58,0.0,In Stock,172,3.79,3448,59.68,False
42828,492,78,105.29,105.29,0.0,In Stock,131,4.05,3498,108.34,False
42829,492,79,106.43,106.43,0.0,In Stock,81,3.67,4510,41.64,False
42830,492,80,120.71,120.71,0.0,In Stock,402,4.01,2999,107.45,False
42831,492,81,120.35,120.35,0.0,Pre-Order,15,3.8,2883,29.59,False
42832,492,82,120.92,120.92,0.0,Out of Stock,4,4.02,2936,108.53,False
42833,492,83,134.16,134.16,0.0,In Stock,50,4.1,6530,32.79,False
42834,492,84,113.66,113.66,0.0,In Stock,255,4.23,3744,19.62,False
42835,492,85,90.19,110.12,18.1,In Stock,373,4.19,6704,90.05,False
42836,492,86,125.77,125.77,0.0,In Stock,426,3.83,7077,91.31,False
42837,492,87,128.16,128.16,0.0,In Stock,21,3.64,5713,51.55,False
42838,492,88,125.84,125.84,0.0,In Stock,387,3.8,7052,140.68,False
42839,492,89,94.46,128.71,26.61,In Stock,344,3.99,5107,50.23,True
42840,492,90,133.43,133.43,0.0,Low Stock,16,4.03,416,35.19,False
42841,493,1,27.5,27.5,0.0,In Stock,303,3.68,3103,139.99,False
42842,493,2,27.35,27.35,0.0,In Stock,249,3.92,5907,98.18,False
42843,493,3,26.67,26.67,0.0,In Stock,202,4.16,1420,126.6,False
42844,493,4,26.64,26.64,0.0,In Stock,402,3.86,7891,59.7,False
42845,493,5,30.86,30.86,0.0,In Stock,297,4.28,3617,36.96,False
42846,493,6,28.9,28.9,0.0,In Stock,377,4.02,6285,74.21,False
42847,493,7,29.1,29.1,0.0,Low Stock,20,3.65,3034,85.68,False
42848,493,8,26.82,26.82,0.0,In Stock,435,3.91,7084,69.8,False
42849,493,9,17.1,27.82,38.54,In Stock,139,3.77,3567,104.54,True
42850,493,10,26.2,26.2,0.0,In Stock,450,3.64,7198,101.7,False
42851,493,11,29.29,29.29,0.0,In Stock,126,4.03,4709,71.12,False
42852,493,12,19.25,31.45,38.79,In Stock,408,3.8,2315,35.86,True
42853,493,13,31.79,31.79,0.0,In Stock,72,4.05,5370,143.86,False
42854,493,14,18.58,28.64,35.11,In Stock,299,4.28,5292,11.47,True
42855,493,15,27.19,27.19,0.0,In Stock,50,3.82,5375,60.64,False
42856,493,16,27.92,27.92,0.0,Low Stock,3,3.99,2238,91.68,False
42857,493,17,28.08,28.08,0.0,Low Stock,15,4.26,7943,23.09,False
42858,493,18,31.06,31.06,0.0,In Stock,29,3.76,7579,12.95,False
42859,493,19,29.86,29.86,0.0,In Stock,339,4.29,3167,24.9,False
42860,493,20,29.68,29.68,0.0,Low Stock,11,3.87,2422,111.9,False
42861,493,21,29.04,29.04,0.0,In Stock,458,3.92,4190,89.12,False
42862,493,22,27.79,27.79,0.0,In Stock,177,4.06,7569,116.95,False
42863,493,23,29.58,29.58,0.0,Low Stock,17,3.9,5534,8.79,False
42864,493,24,31.26,31.26,0.0,In Stock,426,3.81,595,109.28,False
42865,493,25,31.47,31.47,0.0,Low Stock,12,3.73,6551,126.29,False
42866,493,26,29.02,29.02,0.0,Low Stock,17,3.69,2955,105.5,False
42867,493,27,30.02,30.02,0.0,In Stock,454,4.09,375,91.03,False
42868,493,28,32.12,32.12,0.0,In Stock,162,4.27,7374,127.17,False
42869,493,29,28.37,28.37,0.0,In Stock,463,4.27,2378,42.0,False
42870,493,30,26.21,26.21,0.0,In Stock,314,4.18,5243,68.58,False
42871,493,31,26.67,26.67,0.0,In Stock,234,3.69,7921,7.87,False
42872,493,32,29.64,29.64,0.0,In Stock,345,3.94,1129,35.79,False
42873,493,33,25.54,25.54,0.0,Low Stock,8,3.84,1381,116.58,False
42874,493,34,26.3,26.3,0.0,Pre-Order,12,3.65,7472,87.52,False
42875,493,35,19.05,26.36,27.74,In Stock,136,4.23,2532,58.08,True
42876,493,36,23.89,23.89,0.0,In Stock,272,4.25,3624,122.38,False
42877,493,37,27.87,27.87,0.0,In Stock,426,4.01,884,5.89,False
42878,493,38,25.5,25.5,0.0,In Stock,213,4.05,2317,29.15,False
42879,493,39,16.67,26.52,37.15,In Stock,279,4.26,184,116.03,True
42880,493,40,26.91,26.91,0.0,In Stock,419,4.27,1550,127.0,False
42881,493,41,29.39,29.39,0.0,Low Stock,2,4.2,6270,17.49,False
42882,493,42,19.37,28.64,32.37,In Stock,29,3.94,4553,84.18,True
42883,493,43,24.32,24.32,0.0,In Stock,252,3.91,2753,81.16,False
42884,493,44,23.65,23.65,0.0,In Stock,466,4.06,738,43.76,False
42885,493,45,27.05,27.05,0.0,Pre-Order,11,3.63,559,34.33,False
42886,493,46,27.54,27.54,0.0,Low Stock,10,3.78,1489,63.02,False
42887,493,47,25.9,25.9,0.0,In Stock,84,3.97,1131,64.54,False
42888,493,48,28.72,28.72,0.0,Low Stock,5,3.6,4401,46.99,False
42889,493,49,26.19,26.19,0.0,In Stock,35,4.13,670,138.4,False
42890,493,50,16.21,23.85,32.01,In Stock,99,4.27,4750,132.9,True
42891,493,51,27.67,27.67,0.0,In Stock,413,4.2,6896,111.57,False
42892,493,52,26.18,26.18,0.0,In Stock,99,3.89,5747,123.02,False
42893,493,53,27.37,27.37,0.0,In Stock,99,4.23,5632,116.71,False
42894,493,54,28.67,28.67,0.0,In Stock,53,4.14,7132,131.0,False
42895,493,55,28.35,28.35,0.0,In Stock,335,4.02,5943,24.74,False
42896,493,56,26.04,26.04,0.0,In Stock,308,3.92,1054,9.25,False
42897,493,57,27.75,27.75,0.0,In Stock,11,3.75,6450,145.12,False
42898,493,58,23.72,23.72,0.0,In Stock,358,3.82,4685,114.8,False
42899,493,59,17.22,29.79,42.2,In Stock,253,3.75,2913,18.09,True
42900,493,60,28.37,28.37,0.0,In Stock,365,4.0,6578,104.64,False
42901,493,61,25.83,25.83,0.0,In Stock,381,3.82,7422,108.72,False
42902,493,62,28.9,28.9,0.0,Low Stock,4,3.9,4728,118.6,False
42903,493,63,20.16,25.65,21.39,In Stock,212,4.05,1978,14.59,True
42904,493,64,22.26,22.26,0.0,In Stock,145,3.64,1211,53.0,False
42905,493,65,22.39,22.39,0.0,In Stock,128,3.91,4284,115.86,False
42906,493,66,21.43,26.12,17.93,In Stock,495,3.69,182,107.48,False
42907,493,67,26.26,26.26,0.0,Pre-Order,7,3.99,6226,145.83,False
42908,493,68,28.0,28.0,0.0,In Stock,88,3.72,7911,37.2,False
42909,493,69,25.21,25.21,0.0,Low Stock,10,4.23,136,143.46,False
42910,493,70,20.2,25.57,21.01,Out of Stock,13,3.92,2950,147.24,True
42911,493,71,15.55,27.08,42.58,In Stock,364,3.84,1014,8.14,True
42912,493,72,25.44,25.44,0.0,Low Stock,5,3.87,3260,72.96,False
42913,493,73,24.83,24.83,0.0,In Stock,132,3.8,288,16.54,False
42914,493,74,27.39,27.39,0.0,In Stock,130,3.75,2927,52.19,False
42915,493,75,26.12,26.12,0.0,In Stock,288,3.72,6781,109.1,False
42916,493,76,15.05,25.68,41.4,In Stock,133,3.73,279,127.28,True
42917,493,77,24.98,24.98,0.0,In Stock,500,3.98,4433,22.89,False
42918,493,78,23.55,23.55,0.0,In Stock,401,3.62,912,83.49,False
42919,493,79,22.59,22.59,0.0,Low Stock,1,3.62,2177,24.55,False
42920,493,80,29.09,29.09,0.0,In Stock,343,4.28,3566,84.01,False
42921,493,81,29.21,29.21,0.0,Pre-Order,1,4.18,7220,82.34,False
42922,493,82,25.62,25.62,0.0,In Stock,448,3.61,7809,93.56,False
42923,493,83,16.82,27.04,37.79,In Stock,187,3.79,3779,32.12,True
42924,493,84,25.88,25.88,0.0,Low Stock,6,4.13,1828,71.17,False
42925,493,85,23.9,23.9,0.0,In Stock,77,4.19,7170,29.85,False
42926,493,86,18.15,26.35,31.12,In Stock,473,4.19,1900,123.9,True
42927,493,87,25.0,25.0,0.0,Low Stock,1,4.29,940,128.94,False
42928,493,88,28.36,28.36,0.0,In Stock,481,4.03,1631,133.48,False
42929,493,89,27.0,27.0,0.0,In Stock,352,3.67,3151,127.64,False
42930,493,90,28.74,28.74,0.0,Out of Stock,9,3.87,3401,5.36,False
42931,494,1,107.55,107.55,0.0,In Stock,406,4.08,7365,128.19,False
42932,494,2,98.47,98.47,0.0,Low Stock,1,3.69,2253,25.11,False
42933,494,3,103.26,103.26,0.0,Low Stock,9,4.08,2677,79.57,False
42934,494,4,115.17,115.17,0.0,Pre-Order,13,4.08,7675,37.81,False
42935,494,5,116.57,116.57,0.0,In Stock,147,4.1,2067,135.15,False
42936,494,6,114.36,114.36,0.0,In Stock,265,3.63,6433,11.43,False
42937,494,7,112.67,112.67,0.0,Pre-Order,14,3.67,6487,45.45,False
42938,494,8,109.52,109.52,0.0,In Stock,445,3.92,5015,92.43,False
42939,494,9,103.84,103.84,0.0,In Stock,375,3.99,2831,95.18,False
42940,494,10,97.77,97.77,0.0,In Stock,103,3.93,6086,41.29,False
42941,494,11,99.13,118.57,16.39,In Stock,44,4.21,386,114.96,False
42942,494,12,101.32,101.32,0.0,In Stock,190,4.19,166,134.87,False
42943,494,13,97.92,97.92,0.0,Low Stock,4,3.76,4868,11.27,False
42944,494,14,92.47,118.65,22.06,In Stock,20,3.71,7478,55.44,True
42945,494,15,95.85,95.85,0.0,In Stock,54,4.21,6572,44.87,False
42946,494,16,110.37,110.37,0.0,In Stock,411,3.64,1756,148.41,False
42947,494,17,104.11,104.11,0.0,Out of Stock,18,3.93,3134,32.32,False
42948,494,18,111.47,111.47,0.0,In Stock,68,4.27,6692,94.98,False
42949,494,19,107.11,107.11,0.0,Low Stock,3,3.62,229,43.98,False
42950,494,20,73.49,112.37,34.6,In Stock,370,4.09,1813,107.43,True
42951,494,21,114.29,114.29,0.0,In Stock,230,4.25,3655,67.55,False
42952,494,22,107.52,107.52,0.0,Low Stock,20,3.79,5849,40.92,False
42953,494,23,104.17,104.17,0.0,In Stock,235,3.94,7180,49.56,False
42954,494,24,102.7,102.7,0.0,In Stock,50,4.06,2149,111.09,False
42955,494,25,103.33,103.33,0.0,In Stock,124,4.06,4641,20.08,False
42956,494,26,120.33,120.33,0.0,In Stock,90,3.67,1576,70.27,False
42957,494,27,111.75,111.75,0.0,In Stock,381,4.05,1646,82.78,False
42958,494,28,108.0,108.0,0.0,In Stock,285,3.67,5510,142.46,False
42959,494,29,109.23,109.23,0.0,In Stock,203,3.87,6519,47.03,False
42960,494,30,60.83,100.81,39.66,In Stock,43,4.29,2692,125.26,True
42961,494,31,118.33,118.33,0.0,In Stock,196,4.1,3228,105.0,False
42962,494,32,121.36,121.36,0.0,In Stock,323,3.67,69,19.36,False
42963,494,33,104.61,104.61,0.0,In Stock,289,3.8,164,30.41,False
42964,494,34,110.75,110.75,0.0,In Stock,99,3.83,2699,38.05,False
42965,494,35,110.8,110.8,0.0,In Stock,54,3.73,3799,96.45,False
42966,494,36,71.91,96.33,25.35,In Stock,473,4.08,1127,89.99,True
42967,494,37,88.13,88.13,0.0,Low Stock,16,4.3,6007,87.59,False
42968,494,38,98.24,98.24,0.0,In Stock,294,4.22,2366,149.79,False
42969,494,39,105.56,105.56,0.0,In Stock,352,4.25,663,91.31,False
42970,494,40,107.54,107.54,0.0,In Stock,275,3.99,4501,119.32,False
42971,494,41,113.61,113.61,0.0,In Stock,115,4.14,5296,19.57,False
42972,494,42,113.26,113.26,0.0,In Stock,187,3.78,4292,91.3,False
42973,494,43,92.44,92.44,0.0,In Stock,105,4.19,6592,74.64,False
42974,494,44,70.27,105.87,33.63,In Stock,437,4.11,4796,134.25,True
42975,494,45,101.4,101.4,0.0,In Stock,244,4.25,1862,43.2,False
42976,494,46,97.08,97.08,0.0,In Stock,77,3.65,6496,79.14,False
42977,494,47,81.73,111.62,26.78,In Stock,424,4.17,5744,133.65,True
42978,494,48,108.1,108.1,0.0,In Stock,396,4.28,5591,78.93,False
42979,494,49,109.8,109.8,0.0,In Stock,96,3.96,3312,108.93,False
42980,494,50,90.09,90.09,0.0,In Stock,357,4.04,2176,104.8,False
42981,494,51,88.79,88.79,0.0,Pre-Order,12,4.04,3810,44.37,False
42982,494,52,99.94,99.94,0.0,In Stock,221,3.61,242,101.84,False
42983,494,53,96.81,96.81,0.0,In Stock,197,4.24,391,66.08,False
42984,494,54,113.13,113.13,0.0,In Stock,493,3.93,3790,28.36,False
42985,494,55,106.09,106.09,0.0,Low Stock,19,3.75,4296,67.03,False
42986,494,56,101.09,101.09,0.0,In Stock,133,3.68,3319,105.7,False
42987,494,57,89.55,89.55,0.0,Low Stock,6,4.14,6942,28.04,False
42988,494,58,101.43,101.43,0.0,In Stock,431,3.73,2612,134.96,False
42989,494,59,104.1,104.1,0.0,In Stock,103,3.61,756,93.77,False
42990,494,60,105.97,105.97,0.0,In Stock,211,3.8,7737,113.34,False
42991,494,61,85.23,104.79,18.66,Low Stock,9,3.69,4498,122.77,False
42992,494,62,114.45,114.45,0.0,In Stock,446,3.89,2466,34.62,False
42993,494,63,109.33,109.33,0.0,In Stock,456,3.85,4468,35.97,False
42994,494,64,85.03,85.03,0.0,In Stock,194,3.76,3892,44.53,False
42995,494,65,97.43,97.43,0.0,In Stock,263,4.13,7744,56.7,False
42996,494,66,99.7,99.7,0.0,In Stock,18,4.24,4674,90.76,False
42997,494,67,90.08,90.08,0.0,In Stock,325,3.62,1709,95.65,False
42998,494,68,101.16,101.16,0.0,Low Stock,7,3.93,1721,109.58,False
42999,494,69,105.71,105.71,0.0,Out of Stock,18,3.96,4052,33.96,False
43000,494,70,100.25,100.25,0.0,In Stock,500,3.87,4623,96.61,False
43001,494,71,92.02,92.02,0.0,Low Stock,3,4.04,5973,12.23,False
43002,494,72,87.53,87.53,0.0,In Stock,422,4.13,3434,9.16,False
43003,494,73,107.97,107.97,0.0,Low Stock,20,3.83,4082,100.66,False
43004,494,74,106.08,106.08,0.0,In Stock,76,3.88,5360,121.53,False
43005,494,75,101.35,101.35,0.0,In Stock,219,3.75,639,122.35,False
43006,494,76,109.26,109.26,0.0,In Stock,216,4.07,6465,65.52,False
43007,494,77,97.34,97.34,0.0,In Stock,181,4.13,7739,127.52,False
43008,494,78,91.68,91.68,0.0,Out of Stock,16,4.27,4950,148.18,False
43009,494,79,96.8,96.8,0.0,Out of Stock,19,4.11,1303,55.27,False
43010,494,80,70.56,104.63,32.57,In Stock,142,3.92,1933,131.57,True
43011,494,81,97.93,97.93,0.0,In Stock,227,3.9,2981,41.65,False
43012,494,82,108.39,108.39,0.0,In Stock,246,4.06,7468,145.33,False
43013,494,83,100.28,100.28,0.0,In Stock,345,4.06,556,110.28,False
43014,494,84,92.86,92.86,0.0,In Stock,181,4.26,6821,145.5,False
43015,494,85,97.84,97.84,0.0,Out of Stock,4,4.02,6091,60.12,False
43016,494,86,102.97,102.97,0.0,In Stock,108,3.83,6747,28.49,False
43017,494,87,96.21,96.21,0.0,In Stock,174,3.79,7244,77.39,False
43018,494,88,99.74,99.74,0.0,In Stock,381,3.64,7022,7.35,False
43019,494,89,100.03,100.03,0.0,In Stock,352,3.65,7166,95.74,False
43020,494,90,71.32,96.28,25.92,In Stock,365,3.97,4448,113.77,True
43021,495,1,72.65,72.65,0.0,In Stock,157,4.27,6993,121.9,False
43022,495,2,71.21,71.21,0.0,Low Stock,4,4.09,5985,60.95,False
43023,495,3,87.97,87.97,0.0,Pre-Order,13,4.04,6452,17.7,False
43024,495,4,79.49,79.49,0.0,In Stock,291,3.91,7200,43.03,False
43025,495,5,75.25,75.25,0.0,In Stock,357,4.1,5009,108.08,False
43026,495,6,87.35,87.35,0.0,In Stock,10,3.71,3409,11.98,False
43027,495,7,85.69,85.69,0.0,Low Stock,9,4.3,3685,87.23,False
43028,495,8,71.57,71.57,0.0,In Stock,12,4.29,2014,77.67,False
43029,495,9,74.85,74.85,0.0,Low Stock,18,4.07,649,107.06,False
43030,495,10,48.54,86.9,44.15,Low Stock,20,4.19,8000,35.76,True
43031,495,11,79.01,79.01,0.0,Low Stock,18,3.81,7208,142.72,False
43032,495,12,87.56,87.56,0.0,In Stock,136,3.91,7586,109.65,False
43033,495,13,75.84,75.84,0.0,Low Stock,13,3.72,4450,7.64,False
43034,495,14,87.49,87.49,0.0,In Stock,185,4.22,7255,13.6,False
43035,495,15,50.29,71.79,29.95,In Stock,182,3.72,3655,134.83,True
43036,495,16,76.28,76.28,0.0,In Stock,41,4.15,7755,30.26,False
43037,495,17,84.42,84.42,0.0,In Stock,144,3.74,6779,111.63,False
43038,495,18,78.58,78.58,0.0,In Stock,84,4.09,3114,121.98,False
43039,495,19,85.2,85.2,0.0,In Stock,194,3.62,6817,40.98,False
43040,495,20,79.32,79.32,0.0,In Stock,478,4.24,1668,69.72,False
43041,495,21,90.6,90.6,0.0,Low Stock,11,4.2,2795,101.34,False
43042,495,22,77.01,77.01,0.0,Low Stock,4,4.18,2889,65.27,False
43043,495,23,83.41,83.41,0.0,In Stock,165,3.95,2301,118.38,False
43044,495,24,89.05,89.05,0.0,Low Stock,0,3.81,3590,76.44,False
43045,495,25,89.9,89.9,0.0,In Stock,431,3.77,4559,70.9,False
43046,495,26,83.77,83.77,0.0,In Stock,180,3.77,1428,42.18,False
43047,495,27,76.17,76.17,0.0,In Stock,467,3.72,7661,120.56,False
43048,495,28,85.12,85.12,0.0,In Stock,492,3.64,3596,48.7,False
43049,495,29,45.38,70.89,35.99,In Stock,390,3.91,7086,141.91,True
43050,495,30,85.57,85.57,0.0,In Stock,244,4.15,5359,139.01,False
43051,495,31,80.79,80.79,0.0,In Stock,71,3.83,7142,116.88,False
43052,495,32,88.31,88.31,0.0,In Stock,418,4.14,546,36.01,False
43053,495,33,76.35,76.35,0.0,In Stock,21,4.15,1961,17.01,False
43054,495,34,79.59,79.59,0.0,Pre-Order,1,3.92,1753,46.6,False
43055,495,35,74.29,74.29,0.0,In Stock,94,4.14,2169,85.75,False
43056,495,36,70.88,70.88,0.0,In Stock,11,4.03,5124,25.02,False
43057,495,37,69.56,69.56,0.0,In Stock,47,3.71,458,89.85,False
43058,495,38,85.94,85.94,0.0,In Stock,422,4.23,3964,95.85,False
43059,495,39,71.41,71.41,0.0,In Stock,433,3.89,4529,109.82,False
43060,495,40,79.42,79.42,0.0,Low Stock,0,4.27,4505,120.08,False
43061,495,41,79.07,79.07,0.0,Out of Stock,5,3.69,7691,16.49,False
43062,495,42,80.8,80.8,0.0,In Stock,300,3.77,1730,72.7,False
43063,495,43,76.75,76.75,0.0,In Stock,190,3.91,3438,93.92,False
43064,495,44,71.0,71.0,0.0,In Stock,417,4.25,2081,69.53,False
43065,495,45,60.6,83.52,27.44,Low Stock,1,3.88,4523,36.15,True
43066,495,46,86.53,86.53,0.0,In Stock,329,3.7,1040,37.35,False
43067,495,47,81.14,81.14,0.0,Low Stock,7,4.14,7459,31.83,False
43068,495,48,71.65,71.65,0.0,In Stock,449,3.94,4048,29.87,False
43069,495,49,85.07,85.07,0.0,Pre-Order,8,3.87,88,123.24,False
43070,495,50,70.1,70.1,0.0,In Stock,257,3.74,6655,104.83,False
43071,495,51,76.21,76.21,0.0,In Stock,112,3.86,7323,52.98,False
43072,495,52,81.19,81.19,0.0,In Stock,263,4.03,355,18.55,False
43073,495,53,78.83,78.83,0.0,Out of Stock,1,3.86,3780,116.93,False
43074,495,54,84.55,84.55,0.0,In Stock,359,3.62,2081,20.0,False
43075,495,55,74.51,74.51,0.0,In Stock,373,4.12,2365,44.35,False
43076,495,56,79.74,79.74,0.0,Low Stock,0,3.67,355,15.8,False
43077,495,57,58.05,70.99,18.22,In Stock,209,4.3,4049,83.51,False
43078,495,58,74.35,74.35,0.0,In Stock,463,3.98,3503,21.69,False
43079,495,59,81.94,81.94,0.0,Low Stock,10,4.15,3664,128.3,False
43080,495,60,73.62,73.62,0.0,In Stock,143,4.15,3182,117.75,False
43081,495,61,51.93,79.04,34.31,Low Stock,2,4.26,3600,142.16,True
43082,495,62,79.31,79.31,0.0,Low Stock,18,4.2,7892,97.77,False
43083,495,63,86.21,86.21,0.0,Out of Stock,0,3.84,5601,9.93,False
43084,495,64,70.54,70.54,0.0,In Stock,146,4.18,2364,34.95,False
43085,495,65,69.5,69.5,0.0,In Stock,145,4.24,1108,23.87,False
43086,495,66,77.46,77.46,0.0,In Stock,185,4.27,3203,12.91,False
43087,495,67,80.71,80.71,0.0,Low Stock,17,3.69,5314,109.28,False
43088,495,68,71.39,71.39,0.0,Out of Stock,10,3.8,7021,136.05,False
43089,495,69,70.05,70.05,0.0,In Stock,396,3.62,6703,120.87,False
43090,495,70,81.62,81.62,0.0,Out of Stock,13,4.06,6583,67.5,False
43091,495,71,71.93,71.93,0.0,In Stock,253,3.62,5390,66.31,False
43092,495,72,76.35,76.35,0.0,In Stock,414,3.97,5759,129.92,False
43093,495,73,71.23,71.23,0.0,In Stock,454,4.05,4933,98.13,False
43094,495,74,77.56,77.56,0.0,In Stock,471,4.19,1613,132.39,False
43095,495,75,78.26,78.26,0.0,In Stock,257,4.18,3828,88.99,False
43096,495,76,81.23,81.23,0.0,In Stock,13,4.03,7852,28.76,False
43097,495,77,80.01,80.01,0.0,In Stock,425,3.83,1846,53.28,False
43098,495,78,77.04,77.04,0.0,In Stock,434,4.12,7757,71.29,False
43099,495,79,68.55,68.55,0.0,In Stock,73,4.19,1567,76.83,False
43100,495,80,79.61,79.61,0.0,In Stock,82,4.21,445,111.14,False
43101,495,81,53.1,69.77,23.9,Pre-Order,6,4.18,7935,39.63,True
43102,495,82,80.0,80.0,0.0,In Stock,155,3.84,7327,9.33,False
43103,495,83,77.57,77.57,0.0,In Stock,177,3.82,2931,103.87,False
43104,495,84,69.79,69.79,0.0,In Stock,259,4.03,6922,122.63,False
43105,495,85,38.32,64.92,40.97,In Stock,136,3.83,1729,62.99,True
43106,495,86,73.58,73.58,0.0,In Stock,472,4.13,3052,35.92,False
43107,495,87,80.73,80.73,0.0,In Stock,146,4.05,3254,29.1,False
43108,495,88,60.98,72.55,15.95,In Stock,303,3.7,7607,115.87,False
43109,495,89,75.92,75.92,0.0,Low Stock,20,4.0,7304,98.22,False
43110,495,90,72.53,72.53,0.0,In Stock,64,4.15,4197,121.13,False
43111,496,1,62.05,62.05,0.0,Out of Stock,12,3.82,2179,76.87,False
43112,496,2,55.23,55.23,0.0,In Stock,275,3.62,5090,130.31,False
43113,496,3,58.61,58.61,0.0,In Stock,17,3.78,3004,16.22,False
43114,496,4,60.34,60.34,0.0,In Stock,417,3.73,1895,140.65,False
43115,496,5,44.11,62.28,29.17,In Stock,322,4.16,6066,54.6,True
43116,496,6,62.68,62.68,0.0,In Stock,493,3.88,6579,113.5,False
43117,496,7,62.4,62.4,0.0,In Stock,239,3.69,6323,85.72,False
43118,496,8,63.84,63.84,0.0,Out of Stock,19,3.86,919,7.86,False
43119,496,9,60.42,60.42,0.0,In Stock,342,3.6,6411,72.46,False
43120,496,10,69.53,69.53,0.0,In Stock,290,4.05,1182,90.7,False
43121,496,11,68.21,68.21,0.0,In Stock,80,3.71,1184,8.34,False
43122,496,12,67.98,67.98,0.0,In Stock,319,4.05,6377,62.95,False
43123,496,13,61.36,61.36,0.0,In Stock,376,3.99,3308,131.03,False
43124,496,14,60.88,60.88,0.0,Low Stock,20,4.07,5988,109.88,False
43125,496,15,34.47,56.35,38.83,In Stock,76,4.25,4403,107.24,True
43126,496,16,66.5,66.5,0.0,In Stock,436,3.8,931,100.05,False
43127,496,17,70.82,70.82,0.0,In Stock,357,3.99,1314,145.57,False
43128,496,18,70.15,70.15,0.0,In Stock,55,4.27,4557,123.03,False
43129,496,19,62.55,62.55,0.0,In Stock,371,4.05,6388,53.78,False
43130,496,20,69.98,69.98,0.0,Pre-Order,9,3.92,2355,137.29,False
43131,496,21,67.14,67.14,0.0,In Stock,399,3.87,4745,65.34,False
43132,496,22,67.12,67.12,0.0,In Stock,154,4.28,2540,68.0,False
43133,496,23,60.96,60.96,0.0,In Stock,38,4.05,3197,37.18,False
43134,496,24,60.35,60.35,0.0,Low Stock,5,3.9,2119,89.0,False
43135,496,25,61.79,61.79,0.0,In Stock,433,3.9,3893,108.36,False
43136,496,26,69.13,69.13,0.0,In Stock,161,3.85,5448,26.44,False
43137,496,27,36.84,60.71,39.32,In Stock,72,3.74,1966,118.45,True
43138,496,28,65.38,65.38,0.0,In Stock,250,3.65,540,133.74,False
43139,496,29,63.2,63.2,0.0,In Stock,21,3.68,1705,50.92,False
43140,496,30,64.82,64.82,0.0,In Stock,173,4.1,4818,115.63,False
43141,496,31,64.87,64.87,0.0,Out of Stock,11,3.73,7138,84.39,False
43142,496,32,71.73,71.73,0.0,Out of Stock,17,3.96,7150,38.69,False
43143,496,33,62.02,62.02,0.0,In Stock,490,4.21,1160,144.43,False
43144,496,34,58.09,58.09,0.0,In Stock,248,4.07,5078,58.78,False
43145,496,35,65.53,65.53,0.0,Low Stock,7,3.92,3301,119.89,False
43146,496,36,63.98,63.98,0.0,In Stock,66,3.76,3865,118.96,False
43147,496,37,58.29,58.29,0.0,In Stock,434,4.22,6527,106.58,False
43148,496,38,65.84,65.84,0.0,In Stock,492,3.71,5594,129.79,False
43149,496,39,64.84,64.84,0.0,In Stock,113,4.27,7351,22.85,False
43150,496,40,66.12,66.12,0.0,In Stock,23,3.95,6216,33.01,False
43151,496,41,58.41,58.41,0.0,In Stock,39,3.98,4325,28.07,False
43152,496,42,62.32,62.32,0.0,In Stock,182,3.66,4606,105.72,False
43153,496,43,63.49,63.49,0.0,Pre-Order,16,4.03,6802,90.27,False
43154,496,44,60.02,60.02,0.0,Low Stock,10,4.26,6586,94.86,False
43155,496,45,65.87,65.87,0.0,Low Stock,8,4.01,6321,132.87,False
43156,496,46,67.16,67.16,0.0,In Stock,333,4.08,3067,144.09,False
43157,496,47,69.38,69.38,0.0,In Stock,109,3.88,7582,67.05,False
43158,496,48,58.11,58.11,0.0,In Stock,479,3.67,7328,110.63,False
43159,496,49,62.85,62.85,0.0,In Stock,295,4.13,1434,85.03,False
43160,496,50,64.42,64.42,0.0,In Stock,246,4.27,4475,57.79,False
